name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,sex,identificationRemarks
"Cervus canadensis Erxleben, 1777",-114.869399,49.733601,cdround,gbif,3044683434,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:52.162+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-17T19:42:26,122,British Columbia,2021,2,16,2021-02-16,2021-04-22T02:15:52.000+00:00,2021-12-08T05:01:52.162+00:00,https://www.inaturalist.org/observations/69731675,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,CA,Canada,John Krampl,69731675,johnkrampl,NA,2021/02/16 11:27 AM HST,iNaturalist research-grade observations,Observations,"Sparwood, BC, Canada",3044683434,https://www.inaturalist.org/observations/69731675,204114,69731675,John Krampl,iNaturalist,21:27:00Z,John Krampl,155364006,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.964891,46.876498,cdround,gbif,3044685904,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:52:02.076+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-22T00:00:34,100,Montana,2021,2,20,2021-02-20,2021-02-23T15:47:11.000+00:00,2021-12-08T05:52:02.076+00:00,https://www.inaturalist.org/observations/69956493,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,69956493,colejwolf,NA,2021/02/20 9:22 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3044685904,https://www.inaturalist.org/observations/69956493,204114,69956493,Cole Wolf,iNaturalist,16:22:00Z,Cole Wolf,156003228,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.650954,37.216523,"cdround,txmathi",gbif,3044687483,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:50.457+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-18T21:39:39,28417,California,2021,2,18,2021-02-18,2021-02-19T16:57:51.000+00:00,2021-12-08T05:01:50.457+00:00,https://www.inaturalist.org/observations/69783585,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Kat,69783585,kahill,Coordinate uncertainty increased to 28417m at the request of the observer,Thu Feb 18 2021 12:59:31 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Santa Clara County, US-CA, US",3044687483,https://www.inaturalist.org/observations/69783585,566549,69783585,Kat,iNaturalist,12:59:31Z,Kat,155518762,NA,7 females,NA,NA
"Cervus canadensis Erxleben, 1777",-121.650166,37.24906,"cdround,txmathi",gbif,3044701524,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:31.673+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-18T20:33:34,28417,California,2021,2,18,2021-02-18,2021-02-18T21:19:59.000+00:00,2021-12-08T05:01:31.673+00:00,https://www.inaturalist.org/observations/69780790,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Kat,69780790,kahill,Coordinate uncertainty increased to 28417m at the request of the observer,Thu Feb 18 2021 12:31:29 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Santa Clara County, US-CA, US",3044701524,https://www.inaturalist.org/observations/69780790,566549,69780790,Kat,iNaturalist,12:31:29Z,Kat,155509735,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-111.411554,40.772418,"cdround,txmathi",gbif,3044706784,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:00:53.970+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-21T00:58:36,27908,Utah,2021,2,20,2021-02-20,2021-08-23T05:05:50.000+00:00,2021-12-08T05:00:53.970+00:00,https://www.inaturalist.org/observations/69894337,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,bryanto,69894337,bryanto,Coordinate uncertainty increased to 27908m at the request of the observer,2021/02/20 8:24 AM MST,iNaturalist research-grade observations,Observations,"Utah, US",3044706784,https://www.inaturalist.org/observations/69894337,564777,69894337,bryanto,iNaturalist,15:24:00Z,bryanto,155838560,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.963314,46.87875,cdround,gbif,3044708091,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:56:00.065+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-24T17:24:14,200,Montana,2021,2,23,2021-02-23,2021-02-28T01:48:43.000+00:00,2021-12-08T05:56:00.065+00:00,https://www.inaturalist.org/observations/70096465,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,70096465,colejwolf,NA,2021/02/23 7:17 PM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3044708091,https://www.inaturalist.org/observations/70096465,204114,70096465,Cole Wolf,iNaturalist,02:17:00Z,Cole Wolf,156443428,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.052208,44.193554,cdround,gbif,3044710076,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:26.729+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-24T04:33:51,15,Oregon,2021,2,23,2021-02-23,2021-02-24T16:15:34.000+00:00,2021-12-08T05:01:26.729+00:00,https://www.inaturalist.org/observations/70074018,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,cgates326,70074018,cgates326,NA,2021/02/23 8:27 AM PST,iNaturalist research-grade observations,Observations,"Crook County, OR, USA",3044710076,https://www.inaturalist.org/observations/70074018,204114,70074018,cgates326,iNaturalist,16:27:00Z,cgates326,156376300,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.203075,37.273325,"cdround,txmathi",gbif,3044719100,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:36.085+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-23T19:02:40,28417,California,2021,2,16,2021-02-16,2021-03-03T03:19:12.000+00:00,2021-12-08T05:01:36.085+00:00,https://www.inaturalist.org/observations/70048902,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,sferry,70048902,sferry,Coordinate uncertainty increased to 28417m to protect threatened taxon,2021/02/16 6:59 AM PST,iNaturalist research-grade observations,Observations,"California, US",3044719100,https://www.inaturalist.org/observations/70048902,566549,70048902,sferry,iNaturalist,14:59:00Z,sferry,156307286,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.627493,37.238452,"cdround,txmathi",gbif,3044734952,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:10.712+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-13T00:29:35,28417,California,2021,2,12,2021-02-12,2021-02-13T14:06:24.000+00:00,2021-12-08T05:02:10.712+00:00,https://www.inaturalist.org/observations/69479212,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Merav Vonshak,69479212,merav,Coordinate uncertainty increased to 28417m to protect threatened taxon,2021/02/12 1:31 PM PST,iNaturalist research-grade observations,Observations,"Santa Clara County, US-CA, US",3044734952,https://www.inaturalist.org/observations/69479212,566549,69479212,Merav Vonshak,iNaturalist,21:31:00Z,Merav Vonshak,154615841,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.090089,39.464772,"cdround,txmathi",gbif,3044737339,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:01.722+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-15T23:36:11,4,Colorado,2021,2,15,2021-02-15,2021-02-23T15:48:52.000+00:00,2021-12-08T05:02:01.722+00:00,https://www.inaturalist.org/observations/69642756,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Aaron Schmadeke,69642756,fishfour2,NA,Mon Feb 15 2021 16:33:52 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Puma Trl, Littleton, CO, US",3044737339,https://www.inaturalist.org/observations/69642756,564777,69642756,Aaron Schmadeke,iNaturalist,23:33:52Z,Aaron Schmadeke,155097173,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.833752,32.947899,cdround,gbif,3044746262,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:03.292+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-16T01:34:59,22,New Mexico,2021,2,15,2021-02-15,2021-02-16T02:23:41.000+00:00,2021-12-08T05:50:03.292+00:00,https://www.inaturalist.org/observations/69648006,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,CK Kelly,69648006,ck2az,NA,Mon Feb 15 2021 13:58:52 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Lincoln National Forest, Cloudcroft, NM, US",3044746262,https://www.inaturalist.org/observations/69648006,204114,69648006,CK Kelly,iNaturalist,20:58:52Z,CK Kelly,155111120,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.993564,38.007548,cdround,gbif,3044754076,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:11.575+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-14T06:35:33,28300,California,2021,2,5,2021-02-05,2021-03-13T04:12:38.000+00:00,2021-12-08T05:01:11.575+00:00,https://www.inaturalist.org/observations/69546764,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Krissa Klein,69546764,graysquirrel,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/05 3:48 PM PST,iNaturalist research-grade observations,Observations,"California, US",3044754076,https://www.inaturalist.org/observations/69546764,204114,69546764,Krissa Klein,iNaturalist,23:48:00Z,Krissa Klein,154820461,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.981504,38.155186,"cdround,txmathi",gbif,3044781186,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:19.712+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-15T05:54:47,28300,California,2021,2,12,2021-02-12,2021-02-15T05:58:57.000+00:00,2021-12-08T05:02:19.712+00:00,https://www.inaturalist.org/observations/69605411,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Isaac Krone,69605411,isaac_krone,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/12 4:31 PM CST,iNaturalist research-grade observations,Observations,"California, US",3044781186,https://www.inaturalist.org/observations/69605411,566549,69605411,Isaac Krone,iNaturalist,22:31:00Z,Isaac Krone,154988146,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.90869000000001,38.186413,"cdround,txmathi",gbif,3044789213,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:41.188+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-15T05:54:46,28300,California,2021,2,12,2021-02-12,2021-02-15T05:58:58.000+00:00,2021-12-08T05:01:41.188+00:00,https://www.inaturalist.org/observations/69605410,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Isaac Krone,69605410,isaac_krone,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/12 4:31 PM CST,iNaturalist research-grade observations,Observations,"California, US",3044789213,https://www.inaturalist.org/observations/69605410,566549,69605410,Isaac Krone,iNaturalist,22:31:00Z,Isaac Krone,154988143,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.814644,38.069488,"cdround,txmathi",gbif,3044790192,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:00.911+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-15T05:54:47,28300,California,2021,2,12,2021-02-12,2021-02-15T05:58:56.000+00:00,2021-12-08T05:02:00.911+00:00,https://www.inaturalist.org/observations/69605412,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Isaac Krone,69605412,isaac_krone,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/12 4:31 PM CST,iNaturalist research-grade observations,Observations,"California, US",3044790192,https://www.inaturalist.org/observations/69605412,566549,69605412,Isaac Krone,iNaturalist,22:31:00Z,Isaac Krone,154988147,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.891657,38.081736,"cdround,txmathi",gbif,3044791162,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:45.225+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-15T05:54:47,28300,California,2021,2,12,2021-02-12,2021-02-17T03:33:34.000+00:00,2021-12-08T05:02:45.225+00:00,https://www.inaturalist.org/observations/69605413,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Isaac Krone,69605413,isaac_krone,Coordinate uncertainty increased to 28300m to protect threatened taxon,2021/02/12 4:32 PM CST,iNaturalist research-grade observations,Observations,"California, US",3044791162,https://www.inaturalist.org/observations/69605413,566549,69605413,Isaac Krone,iNaturalist,22:32:00Z,Isaac Krone,154988149,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.854102,37.598352,cdround,gbif,3044795026,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:10.543+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-13T22:25:21,157,California,2021,2,10,2021-02-10,2021-02-13T23:13:36.000+00:00,2021-12-08T05:50:10.543+00:00,https://www.inaturalist.org/observations/69526009,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Andrea Wuenschel,69526009,chyroptera,NA,2021/02/10 7:29 AM PST,iNaturalist research-grade observations,Observations,"Sunol, CA, USA",3044795026,https://www.inaturalist.org/observations/69526009,204114,69526009,Andrea Wuenschel,iNaturalist,15:29:00Z,Andrea Wuenschel,154757553,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.052208,44.193554,"cdround,txmathi",gbif,3044803041,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:44.305+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-24T04:33:52,15,Oregon,2021,2,23,2021-02-23,2021-02-26T04:03:06.000+00:00,2021-12-08T05:01:44.305+00:00,https://www.inaturalist.org/observations/70074019,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,cgates326,70074019,cgates326,NA,2021/02/23 8:27 AM PST,iNaturalist research-grade observations,Observations,"Crook County, OR, USA",3044803041,https://www.inaturalist.org/observations/70074019,564777,70074019,cgates326,iNaturalist,16:27:00Z,cgates326,156376301,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.093636,39.524505,cdround,gbif,3044805239,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:59:42.727+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-26T00:41:18,5,Colorado,2021,2,25,2021-02-25,2021-02-26T00:45:08.000+00:00,2021-12-08T05:59:42.727+00:00,https://www.inaturalist.org/observations/70171912,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,paulbradford,70171912,paulbradford,NA,Thu Feb 25 2021 17:25:08 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Chatfield State Park, Littleton, CO, US",3044805239,https://www.inaturalist.org/observations/70171912,204114,70171912,paulbradford,iNaturalist,00:25:08Z,estehr,156660268,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.794561,49.132054,cdround,gbif,3044814214,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:23.227+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-24T22:34:05,2238,Alberta,2021,2,24,2021-02-24,2021-04-30T18:19:19.000+00:00,2021-12-08T05:02:23.227+00:00,https://www.inaturalist.org/observations/70113199,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,CA,Canada,John Krampl,70113199,johnkrampl,NA,2021/02/24 8:02 AM HST,iNaturalist research-grade observations,Observations,"Division No. 3, AB, Canada",3044814214,https://www.inaturalist.org/observations/70113199,204114,70113199,John Krampl,iNaturalist,18:02:00Z,John Krampl,156485987,NA,Amazing to see a huge elk herd this morning. 1000+ animals,NA,NA
